X,Y,OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A
-74.065780297,4.68944425000001,15913,14297912,AA1250760,2013/04/13 05:00:00+00,23:30:00,2013,ABRIL,SABADO,2013/04/14 04:30:00+00,AC 100-KR 60 02,ATROPELLO,SUBA,,PEATON,N,,MASCULINO,45,PEATON
-74.106113953,4.671794691,16010,14297836,AA1105694,2012/07/19 05:00:00+00,23:15:00,2012,JULIO,JUEVES,2012/07/20 04:15:00+00,AV AVENIDA BOYACA-CL 53A 18,CHOQUE,ENGATIVA,2,PEATON,N,,MASCULINO,27,PEATON
-74.168325892,4.69369253000002,16464,14297917,AA1301431,2013/06/04 05:00:00+00,19:12:00,2013,JUNIO,MARTES,2013/06/05 00:12:00+00,AV AVENIDA CENTENARIO-CL 134A 41,CHOQUE,FONTIBON,1,PEATON,N,,MASCULINO,26,PEATON
-74.1451,4.5924,16561,14322998,AA1251456,2013/04/17 05:00:00+00,07:30:00,2013,ABRIL,MIERCOLES,2013/04/17 12:30:00+00,TR 60-CL49 02,ATROPELLO,TUNJUELITO,,PEATON,S,2013/04/23 05:00:00+00,FEMENINO,,PEATON
-74.194834624,4.62282995499999,16667,14297652,AA1305294,2013/05/04 05:00:00+00,17:55:00,2013,MAYO,SABADO,2013/05/04 22:55:00+00,KR 87K-CL 69 S 43,CHOQUE,BOSA,1,PEATON,N,,MASCULINO,26,PEATON
-74.1434,4.6037,16693,14325894,AA1305511,2013/05/04 05:00:00+00,15:25:00,2013,MAYO,SABADO,2013/05/04 20:25:00+00,AV AVENIDA BOYACA-CL 39I 20,CHOQUE,KENNEDY,2,CONDUCTOR,N,,MASCULINO,7,CONDUCTOR
-74.098070401,4.74276700899998,16780,14297662,AA1251407,2013/04/17 05:00:00+00,14:00:00,2013,ABRIL,MIERCOLES,2013/04/17 19:00:00+00,AV AVENIDA CIUDAD DE CALI-CL 139 61,ATROPELLO,SUBA,,PEATON,N,,MASCULINO,85,PEATON
-74.074458468,4.72027949199997,17157,14313749,AA1105787,2012/07/20 05:00:00+00,07:15:00,2012,JULIO,VIERNES,2012/07/20 12:15:00+00,AV AVENIDA BOYACA-CL 129 02,CHOQUE,SUBA,2,CONDUCTOR,S,2012/07/20 05:00:00+00,MASCULINO,22,CONDUCTOR
-74.163679614,4.58699453399998,17567,14322914,AA1248641,2013/03/30 05:00:00+00,16:30:00,2013,MARZO,SABADO,2013/03/30 21:30:00+00,TR 70G-CL64A S 02,CHOQUE,CIUDAD BOLIVAR,1,CONDUCTOR,N,,MASCULINO,7,CONDUCTOR
-74.082617486,4.737258596,17580,14297960,AA1102488,2012/06/04 05:00:00+00,15:25:00,2012,JUNIO,LUNES,2012/06/04 20:25:00+00,TR 88-CL 145 02,ATROPELLO,SUBA,,PEATON,N,,FEMENINO,73,PEATON
-74.078941248,4.63912850299999,17630,14297923,AA1303759,2013/06/26 05:00:00+00,05:15:00,2013,JUNIO,MIERCOLES,2013/06/26 10:15:00+00,AV AVENIDA CIUDAD DE QUITO-CL 49A 44,CHOQUE,TEUSAQUILLO,1,PEATON,N,,MASCULINO,31,PEATON
-74.097537938,4.74369307799998,18160,14300144,AA1108666,2012/06/08 05:00:00+00,22:35:00,2012,JUNIO,VIERNES,2012/06/09 03:35:00+00,AV AVENIDA CIUDAD DE CALI-CL 140A 51,CHOQUE,SUBA,2,CONDUCTOR,S,2012/08/15 05:00:00+00,MASCULINO,63,CONDUCTOR
-74.131892926,4.64408144200002,18332,14297999,AA1304046,2013/07/02 05:00:00+00,17:39:00,2013,JULIO,MARTES,2013/07/02 22:39:00+00,AV AVENIDA BOYACA-CL 11F S 02,CHOQUE,KENNEDY,1,PASAJERO,N,,MASCULINO,21,MOTOCICLISTA
-74.057245856,4.69995207199997,18516,14313803,AA1250576,2013/04/17 05:00:00+00,15:40:00,2013,ABRIL,MIERCOLES,2013/04/17 20:40:00+00,CL 116-KR45 94,CHOQUE,SUBA,2,CONDUCTOR,S,2013/04/18 05:00:00+00,MASCULINO,29,CONDUCTOR
-74.149687398,4.66733754799998,18645,14297764,AA1299897,2013/05/20 05:00:00+00,04:00:00,2013,MAYO,LUNES,2013/05/20 09:00:00+00,AV AVENIDA CENTENARIO-KR 98 02,CHOQUE,FONTIBON,1,CONDUCTOR,N,,MASCULINO,23,CONDUCTOR
-74.11966153,4.526383237,18860,14301184,AA1232424,2012/09/10 05:00:00+00,08:00:00,2012,SEPTIEMBRE,LUNES,2012/09/10 13:00:00+00,KR 1-CL68B S 12,CHOQUE,USME,,PEATON,S,2012/09/24 05:00:00+00,FEMENINO,41,PEATON
-74.168548643,4.613707261,19006,14297742,AA1108058,2012/09/14 05:00:00+00,22:30:00,2012,SEPTIEMBRE,VIERNES,2012/09/15 03:30:00+00,AV AVENIDA PRIMERO DE MAYO-CL 50 S 21,CHOQUE,KENNEDY,1,CONDUCTOR,N,,MASCULINO,27,CONDUCTOR
-74.140219978,4.65571110000002,19009,14297855,AA1108599,2012/09/16 05:00:00+00,22:00:00,2012,SEPTIEMBRE,DOMINGO,2012/09/17 03:00:00+00,AV AVENIDA CIUDAD DE CALI-CL 13C 51,VOLCAMIENTO,KENNEDY,1,PEATON,N,,MASCULINO,25,PEATON
-74.092981807,4.717695902,19514,14301433,AA1231715,2012/09/07 05:00:00+00,15:10:00,2012,SEPTIEMBRE,VIERNES,2012/09/07 20:10:00+00,AV AVENIDA CIUDAD DE CALI-DG 91 02,VOLCAMIENTO,SUBA,1,CONDUCTOR,S,2012/09/09 05:00:00+00,MASCULINO,32,CONDUCTOR
-74.168548643,4.613707261,19700,14297877,AA1242157,2012/12/10 05:00:00+00,19:30:00,2012,DICIEMBRE,LUNES,2012/12/11 00:30:00+00,AV AVENIDA PRIMERO DE MAYO-CL 50 S 21,ATROPELLO,KENNEDY,,PEATON,N,,MASCULINO,21,PEATON
-74.098217017,4.71347788399999,19862,14297832,AA1104519,2012/07/10 05:00:00+00,12:45:00,2012,JULIO,MARTES,2012/07/10 17:45:00+00,AC 90-KR94C 13,CHOQUE,ENGATIVA,2,PEATON,N,,MASCULINO,45,PEATON
-74.132001648,4.65534166499998,20083,14297788,AA1108600,2012/09/12 05:00:00+00,17:40:00,2012,SEPTIEMBRE,MIERCOLES,2012/09/12 22:40:00+00,CL 17-KR79 70,CHOQUE,FONTIBON,1,CONDUCTOR,N,,FEMENINO,36,CONDUCTOR
-74.132001648,4.65534166499998,20084,14298009,AA1108600,2012/09/12 05:00:00+00,17:40:00,2012,SEPTIEMBRE,MIERCOLES,2012/09/12 22:40:00+00,CL 17-KR79 70,CHOQUE,FONTIBON,1,PASAJERO,N,,FEMENINO,32,MOTOCICLISTA
-74.170036073,4.69521935300003,20220,14297740,AA1107419,2012/08/13 05:00:00+00,19:42:00,2012,AGOSTO,LUNES,2012/08/14 00:42:00+00,AV AVENIDA CENTENARIO-KR 137 81,CHOQUE,FONTIBON,2,CONDUCTOR,N,,MASCULINO,34,CONDUCTOR
-74.1056,4.51220000000001,20288,14301181,AA1231943,2012/08/30 05:00:00+00,18:48:00,2012,AGOSTO,JUEVES,2012/08/30 23:48:00+00,AK 1-CL76A 02,ATROPELLO,USME,,PEATON,S,2012/09/07 05:00:00+00,FEMENINO,68,PEATON
-74.137059066,4.57408181,20418,14320817,AA1234529,2012/09/30 05:00:00+00,00:30:00,2012,SEPTIEMBRE,DOMINGO,2012/09/30 05:30:00+00,KR 24-CL54 S 02,ATROPELLO,TUNJUELITO,,PEATON,N,,FEMENINO,,PEATON
-74.105411062,4.69627400899998,20503,14311497,AA1249051,2013/03/21 05:00:00+00,14:00:00,2013,MARZO,JUEVES,2013/03/21 19:00:00+00,KR 86-DG72 02,OTRO,ENGATIVA,2,PASAJERO,S,2013/03/22 05:00:00+00,MASCULINO,86,PASAJERO
-74.117885929,4.52293523200001,20555,14297963,AA1106777,2012/07/31 05:00:00+00,14:03:00,2012,JULIO,MARTES,2012/07/31 19:03:00+00,KR 1-CL70 S 02,ATROPELLO,USME,,PEATON,N,,FEMENINO,37,PEATON
-74.089193949,4.60037685499998,20790,14310693,AA1233441,2012/09/14 05:00:00+00,16:00:00,2012,SEPTIEMBRE,VIERNES,2012/09/14 21:00:00+00,AC 6-KR19 02,ATROPELLO,LOS MARTIRES,1,PASAJERO,S,2012/09/19 05:00:00+00,MASCULINO,87,PASAJERO
-74.07040582,4.62790854999997,20943,14297850,AA1231685,2012/09/09 05:00:00+00,06:40:00,2012,SEPTIEMBRE,DOMINGO,2012/09/09 11:40:00+00,CL 39A-KR16 02,CHOQUE,TEUSAQUILLO,1,PEATON,N,,MASCULINO,20,PEATON
-74.036711332,4.68222607000001,20988,14315236,AA1233225,2012/09/24 05:00:00+00,21:25:00,2012,SEPTIEMBRE,LUNES,2012/09/25 02:25:00+00,KR 7-CL102 20,ATROPELLO,USAQUEN,,PEATON,S,2012/09/24 05:00:00+00,FEMENINO,43,PEATON
-74.097706587,4.56197762199997,21042,14298026,AA1240787,2012/12/02 05:00:00+00,21:15:00,2012,DICIEMBRE,DOMINGO,2012/12/03 02:15:00+00,KR 3B-CL32B S 57,ATROPELLO,SAN CRISTOBAL,,PEATON,N,,MASCULINO,38,PEATON
-74.101074685,4.65411620200001,21332,14297869,AA1239530,2012/11/20 05:00:00+00,06:30:00,2012,NOVIEMBRE,MARTES,2012/11/20 11:30:00+00,KR 67A-CL43 40,CHOQUE,TEUSAQUILLO,1,PEATON,N,,MASCULINO,21,PEATON
-74.101074685,4.65411620200001,21333,14298011,AA1239530,2012/11/20 05:00:00+00,06:30:00,2012,NOVIEMBRE,MARTES,2012/11/20 11:30:00+00,KR 67A-CL43 40,CHOQUE,TEUSAQUILLO,1,PASAJERO,N,,FEMENINO,23,MOTOCICLISTA
-74.108439666,4.54444658199998,21524,14297849,AA1232096,2012/09/08 05:00:00+00,20:45:00,2012,SEPTIEMBRE,SABADO,2012/09/09 01:45:00+00,CL 49B-KR2A S 04,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2012/09/08 05:00:00+00,MASCULINO,39,PEATON
-74.149354007,4.68235007300001,21713,14312182,AA1301761,2013/06/05 05:00:00+00,06:40:00,2013,JUNIO,MIERCOLES,2013/06/05 11:40:00+00,KR 111A-CL19A 34,CHOQUE,FONTIBON,2,CONDUCTOR,S,2013/06/11 05:00:00+00,MASCULINO,50,CONDUCTOR
-74.124510648,4.646465261,22266,14297738,AA1105696,2012/07/19 05:00:00+00,13:24:00,2012,JULIO,JUEVES,2012/07/19 18:24:00+00,AC 13-KR69B 88,CHOQUE,FONTIBON,2,CONDUCTOR,N,,MASCULINO,33,CONDUCTOR
-74.1697,4.61380000000003,22412,14303797,AA1234651,2012/10/02 05:00:00+00,13:00:00,2012,OCTUBRE,MARTES,2012/10/02 18:00:00+00,AV AVENIDA PRIMERO DE MAYO-KR 51 27,ATROPELLO,KENNEDY,,PEATON,S,2012/10/02 05:00:00+00,FEMENINO,49,PEATON
-74.200982349,4.60938758200001,22718,89779,727039100,2007/07/24 05:00:00+00,16:00:00,2007,JULIO,MARTES,2007/07/24 21:00:00+00,CL 74-80J S 69,CHOQUE,BOSA,2,CICLISTA,,,MASCULINO,7,CICLISTA
-74.166708836,4.56427396599997,22817,86859,711745000,2007/01/18 05:00:00+00,23:07:00,2007,ENERO,JUEVES,2007/01/19 04:07:00+00,CL 75-34 S 5,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,,,MASCULINO,25,MOTOCICLISTA
-74.181462996,4.60833070400002,22864,87252,712064700,2007/01/23 05:00:00+00,14:15:00,2007,ENERO,MARTES,2007/01/23 19:15:00+00,KR 80-59 S 35,CHOQUE,BOSA,2,CONDUCTOR,,,MASCULINO,32,CONDUCTOR
-74.139285036,4.559190505,23169,87552,712272600,2007/02/26 05:00:00+00,17:50:00,2007,FEBRERO,LUNES,2007/02/26 22:50:00+00,AV BOYACA-CL 61 S ,CHOQUE,CIUDAD BOLIVAR,2,CICLISTA,,,MASCULINO,52,CICLISTA
-74.170416546,4.627946554,23194,88438,712894000,2007/04/19 05:00:00+00,06:25:00,2007,ABRIL,JUEVES,2007/04/19 11:25:00+00,AV CIUDAD VILLAVIC-KR 85A ,CHOQUE,KENNEDY,2,CICLISTA,,,MASCULINO,54,CICLISTA
-74.089376982,4.67142252999997,23245,88840,726308100,2007/05/13 05:00:00+00,23:40:00,2007,MAYO,DOMINGO,2007/05/14 04:40:00+00,AK 68-64 32,CHOQUE,BARRIOS UNIDOS,2,CICLISTA,,,MASCULINO,58,CICLISTA
-74.185208075,4.632677677,23254,88904,726413200,2007/05/26 05:00:00+00,19:00:00,2007,MAYO,SABADO,2007/05/27 00:00:00+00,KR 89B-54 S 0,CHOQUE,BOSA,2,CICLISTA,,,MASCULINO,35,CICLISTA
-74.138219615,4.59283441100001,23294,88058,712613300,2007/03/12 05:00:00+00,19:50:00,2007,MARZO,LUNES,2007/03/13 00:50:00+00,KR 51-47 S 11,CHOQUE,TUNJUELITO,2,CONDUCTOR,,,MASCULINO,17,CONDUCTOR
-74.096396917,4.67692209900002,23418,88570,713001500,2007/04/29 05:00:00+00,00:45:00,2007,ABRIL,DOMINGO,2007/04/29 05:45:00+00,AV ROJAS PINILLA-CL 65 ,CHOQUE,ENGATIVA,1,CICLISTA,,,MASCULINO,49,CICLISTA
-74.13921644,4.53720053299998,23475,88934,726438700,2007/06/22 05:00:00+00,04:30:00,2007,JUNIO,VIERNES,2007/06/22 09:30:00+00,AV BOYACA-CL 79 S 30,CHOQUE,CIUDAD BOLIVAR,1,CONDUCTOR,,,MASCULINO,50,CONDUCTOR
-74.073360374,4.59092763299998,23484,88943,726456900,2007/10/06 05:00:00+00,22:28:00,2007,OCTUBRE,SABADO,2007/10/07 03:28:00+00,KR 2-5A 3,CHOQUE,CANDELARIA,1,CICLISTA,,,MASCULINO,31,CICLISTA
-74.09029584,4.72667909299997,23856,88303,712802200,2007/04/07 05:00:00+00,13:45:00,2007,ABRIL,SABADO,2007/04/07 18:45:00+00,KR 93-130 ,CHOQUE,SUBA,2,CONDUCTOR,,,MASCULINO,42,CONDUCTOR
-74.089657546,4.68175656,23924,90603,727433200,2007/09/04 05:00:00+00,21:30:00,2007,SEPTIEMBRE,MARTES,2007/09/05 02:30:00+00,AC 72-69C 13,CHOQUE,ENGATIVA,2,CICLISTA,,,FEMENINO,39,CICLISTA
-74.166315218,4.63184103600003,24363,90214,727243000,2007/08/19 05:00:00+00,08:45:00,2007,AGOSTO,DOMINGO,2007/08/19 13:45:00+00,AV CIUDAD DE CALI-CL 40B S 41,CHOQUE,KENNEDY,2,CONDUCTOR,,,MASCULINO,21,CONDUCTOR
-74.122463101,4.74235075000001,24548,89126,726617600,2007/06/21 05:00:00+00,08:30:00,2007,JUNIO,JUEVES,2007/06/21 13:30:00+00,CL 132-152 0,CHOQUE,SUBA,2,CICLISTA,,,FEMENINO,37,CICLISTA
-74.090140116,4.75361883800002,24774,86915,711802300,2007/01/06 05:00:00+00,16:20:00,2007,ENERO,SABADO,2007/01/06 21:20:00+00,CL 153-102 22,CHOQUE,SUBA,2,CONDUCTOR,,,MASCULINO,36,CONDUCTOR
-74.133794407,4.65700794399999,24945,90668,727453200,2007/09/01 05:00:00+00,06:20:00,2007,SEPTIEMBRE,SABADO,2007/09/01 11:20:00+00,AV CENTENARIO-KR 81A 7,CHOQUE,FONTIBON,1,MOTOCICLISTA,,,MASCULINO,28,MOTOCICLISTA
-74.135853316,4.68005313700002,25351,89165,726637300,2007/06/22 05:00:00+00,12:15:00,2007,JUNIO,VIERNES,2007/06/22 17:15:00+00,AK 100-235 38,CHOQUE,FONTIBON,2,CICLISTA,,,MASCULINO,67,CICLISTA
-74.023945689,4.73669976799999,25518,89013,726519100,2007/06/03 05:00:00+00,11:30:00,2007,JUNIO,DOMINGO,2007/06/03 16:30:00+00,AK 7-161 57,CHOQUE,USAQUEN,2,CONDUCTOR,,,MASCULINO,67,CONDUCTOR
-74.12732666,4.61408923800002,25519,89014,726519200,2007/06/04 05:00:00+00,16:15:00,2007,JUNIO,LUNES,2007/06/04 21:15:00+00,AK 68-17 S 0,CHOQUE,PUENTE ARANDA,2,CICLISTA,,,MASCULINO,41,CICLISTA
-74.16409495,4.61826194999998,25520,89015,726519300,2007/06/06 05:00:00+00,14:50:00,2007,JUNIO,MIERCOLES,2007/06/06 19:50:00+00,KR 79-42G S 10,CHOQUE,KENNEDY,1,CICLISTA,,,MASCULINO,9,CICLISTA
-74.091080983,4.606019307,25570,89192,726825400,2007/07/04 05:00:00+00,22:40:00,2007,JULIO,MIERCOLES,2007/07/05 03:40:00+00,KR 24-9 2,CHOQUE,LOS MARTIRES,2,CONDUCTOR,,,MASCULINO,62,CONDUCTOR
-74.154009751,4.67825597400002,25590,89212,726645400,2007/06/18 05:00:00+00,15:50:00,2007,JUNIO,LUNES,2007/06/18 20:50:00+00,AV CENTENARIO-KR 111 40,CHOQUE,FONTIBON,2,CONDUCTOR,,,MASCULINO,29,CONDUCTOR
-74.138181401,4.54512462100001,25751,90012,727166700,2007/08/14 05:00:00+00,06:50:00,2007,AGOSTO,MARTES,2007/08/14 11:50:00+00,AV BOYACA-CL 72B S 24,CHOQUE,CIUDAD BOLIVAR,2,MOTOCICLISTA,,,MASCULINO,33,MOTOCICLISTA
-74.068495453,4.72974333399998,25752,90013,727166800,2007/08/20 05:00:00+00,04:40:00,2007,AGOSTO,LUNES,2007/08/20 09:40:00+00,AV BOYACA-CL 138 0,CHOQUE,SUBA,1,CONDUCTOR,,,MASCULINO,23,CONDUCTOR
-74.04980305,4.69877046200003,25753,90014,727166900,2007/08/23 05:00:00+00,04:15:00,2007,AGOSTO,JUEVES,2007/08/23 09:15:00+00,AK 19-116 0,CHOQUE,USAQUEN,1,CONDUCTOR,,,MASCULINO,26,CONDUCTOR
-74.078849057,4.63973776500001,25768,90029,727171000,2007/08/07 05:00:00+00,20:50:00,2007,AGOSTO,MARTES,2007/08/08 01:50:00+00,AK 30-49A 34,CHOQUE,TEUSAQUILLO,1,MOTOCICLISTA,,,MASCULINO,22,MOTOCICLISTA
-74.11542572,4.627757965,25910,88358,712840600,2007/05/02 05:00:00+00,16:10:00,2007,MAYO,MIERCOLES,2007/05/02 21:10:00+00,AV LAS AMERICA-KR 59 29,CHOQUE,PUENTE ARANDA,2,CONDUCTOR,,,MASCULINO,44,CONDUCTOR
-74.141425649,4.61010412399997,26061,87907,712532600,2007/03/04 05:00:00+00,00:45:00,2007,MARZO,DOMINGO,2007/03/04 05:45:00+00,AV BOYACA-CL 38 S 9,CHOQUE,KENNEDY,1,CONDUCTOR,,,MASCULINO,22,CONDUCTOR
-74.022252056,4.74118766999999,26166,89476,726876800,2007/07/07 05:00:00+00,05:18:00,2007,JULIO,SABADO,2007/07/07 10:18:00+00,AK 7-165 0,CHOQUE,USAQUEN,1,MOTOCICLISTA,,,MASCULINO,26,MOTOCICLISTA
-74.14551433,4.67502015500003,26301,88780,713140400,2007/05/10 05:00:00+00,21:10:00,2007,MAYO,JUEVES,2007/05/11 02:10:00+00,CL 18-102 56,CHOQUE,FONTIBON,2,MOTOCICLISTA,,,MASCULINO,18,MOTOCICLISTA
-74.139458442,4.61861844499998,26322,88224,712752200,2007/04/10 05:00:00+00,04:00:00,2007,ABRIL,MARTES,2007/04/10 09:00:00+00,AV 1 DE MAYO-AV BOYACA ,CHOQUE,KENNEDY,1,MOTOCICLISTA,,,MASCULINO,28,MOTOCICLISTA
-74.08992269,4.67899312600002,26460,88749,713105800,2007/05/12 05:00:00+00,07:00:00,2007,MAYO,SABADO,2007/05/12 12:00:00+00,KR 68-69B 20,CHOQUE,ENGATIVA,2,CONDUCTOR,,,MASCULINO,85,CONDUCTOR
-74.155310736,4.63259527899999,26505,89750,727025200,2007/08/03 05:00:00+00,06:30:00,2007,AGOSTO,VIERNES,2007/08/03 11:30:00+00,KR 86-24A S 19,CHOQUE,KENNEDY,2,CONDUCTOR,,,MASCULINO,65,CONDUCTOR
-74.083811007,4.66816423300003,26582,89251,726670500,2007/06/16 05:00:00+00,05:45:00,2007,JUNIO,SABADO,2007/06/16 10:45:00+00,KR 60-66B 40,CHOQUE,BARRIOS UNIDOS,1,CONDUCTOR,,,MASCULINO,33,CONDUCTOR
-74.074770156,4.72163960099999,26583,89252,726670600,2007/06/19 05:00:00+00,01:37:00,2007,JUNIO,MARTES,2007/06/19 06:37:00+00,AV SUBA-AV BOYACA 0,CHOQUE,SUBA,1,MOTOCICLISTA,,,MASCULINO,19,MOTOCICLISTA
-74.190602378,4.626345448,26871,91123,727666000,2007/09/23 05:00:00+00,05:15:00,2007,SEPTIEMBRE,DOMINGO,2007/09/23 10:15:00+00,KR 88C-58D S 20,CHOQUE,BOSA,1,CONDUCTOR,,,MASCULINO,40,CONDUCTOR
-74.090016068,4.600404352,27740,93706,728460400,2007/12/02 05:00:00+00,14:30:00,2007,DICIEMBRE,DOMINGO,2007/12/02 19:30:00+00,CL 6-19 67,CHOQUE,LOS MARTIRES,1,MOTOCICLISTA,,,MASCULINO,29,MOTOCICLISTA
-74.131875534,4.604819244,28222,91715,727927200,2007/10/26 05:00:00+00,13:40:00,2007,OCTUBRE,VIERNES,2007/10/26 18:40:00+00,AK 68-35A S 0,CHOQUE,KENNEDY,2,CONDUCTOR,,,MASCULINO,54,CONDUCTOR
-74.146846214,4.55631916499999,28449,91498,727834900,2007/10/18 05:00:00+00,06:00:00,2007,OCTUBRE,JUEVES,2007/10/18 11:00:00+00,KR 18Q-66A S 0,CHOQUE,CIUDAD BOLIVAR,1,CICLISTA,,,MASCULINO,22,CICLISTA
-74.045874757,4.75793597900002,28578,93976,728271300,2007/11/27 05:00:00+00,12:25:00,2007,NOVIEMBRE,MARTES,2007/11/27 17:25:00+00,AU NORTE-178 71,CHOQUE,SUBA,1,CONDUCTOR,,,MASCULINO,44,CONDUCTOR
-74.139458442,4.61861844499998,29107,91270,727714200,2007/10/04 05:00:00+00,23:27:00,2007,OCTUBRE,JUEVES,2007/10/05 04:27:00+00,AV 1 DE MAYO-AV BOYACA 0,CHOQUE,KENNEDY,1,MOTOCICLISTA,,,MASCULINO,27,MOTOCICLISTA
-74.163715578,4.69004746899998,29133,91296,727727400,2007/10/06 05:00:00+00,15:55:00,2007,OCTUBRE,SABADO,2007/10/06 20:55:00+00,AC 17-128 5,CHOQUE,FONTIBON,1,CONDUCTOR,,,MASCULINO,18,CONDUCTOR
-74.173604011,4.64885005100001,29134,91297,727727500,2007/10/12 05:00:00+00,22:45:00,2007,OCTUBRE,VIERNES,2007/10/13 03:45:00+00,CL 38-98 S 11,VOLCAMIENTO,KENNEDY,1,CONDUCTOR,,,MASCULINO,36,CONDUCTOR
-74.145488151,4.67971879800001,29145,91308,727732700,2007/10/13 05:00:00+00,22:01:00,2007,OCTUBRE,SABADO,2007/10/14 03:01:00+00,CL 20C-106 0,CHOQUE,FONTIBON,1,CONDUCTOR,,,MASCULINO,33,CONDUCTOR
-74.155549999,4.68315840499997,29372,92126,728115100,2007/11/06 05:00:00+00,20:35:00,2007,NOVIEMBRE,MARTES,2007/11/07 01:35:00+00,KR 116-17 0,CHOQUE,FONTIBON,2,CONDUCTOR,,,MASCULINO,,CONDUCTOR
-74.131822712,4.70565837800001,29380,92167,728130500,2007/11/13 05:00:00+00,15:30:00,2007,NOVIEMBRE,MARTES,2007/11/13 20:30:00+00,KR 111C-67B 0,CHOQUE,ENGATIVA,2,CONDUCTOR,,,MASCULINO,17,CONDUCTOR
-74.121870826,4.57589996600001,29387,92174,728141300,2007/11/09 05:00:00+00,23:30:00,2007,NOVIEMBRE,VIERNES,2007/11/10 04:30:00+00,CL 42-14 BISC 17,CHOQUE,RAFAEL URIBE URIBE,1,MOTOCICLISTA,,,MASCULINO,25,MOTOCICLISTA
-74.173799289,4.63485964300003,29435,91534,727842100,2007/10/13 05:00:00+00,19:00:00,2007,OCTUBRE,SABADO,2007/10/14 00:00:00+00,KR 88G-42G S 72,CHOQUE,KENNEDY,1,CONDUCTOR,,,MASCULINO,38,CONDUCTOR
-74.032309669,4.718742448,29466,92381,728249100,2007/12/04 05:00:00+00,12:15:00,2007,DICIEMBRE,MARTES,2007/12/04 17:15:00+00,AK 9-141 0,CHOQUE,USAQUEN,2,CICLISTA,,,MASCULINO,54,CICLISTA
-74.145776665,4.68153815199997,30144,91358,727763500,2007/10/09 05:00:00+00,00:25:00,2007,OCTUBRE,MARTES,2007/10/09 05:25:00+00,AV CENTENARIO-CL 13 108,CHOQUE,FONTIBON,2,CICLISTA,,,MASCULINO,41,CICLISTA
-74.085649518,4.595468326,30438,92468,728314900,2007/11/20 05:00:00+00,14:15:00,2007,NOVIEMBRE,MARTES,2007/11/20 19:15:00+00,AK 14-4 0,CHOQUE,SANTA FE,2,CICLISTA,,,MASCULINO,18,CICLISTA
-74.059318265,4.63864102600002,30525,92876,728530100,2007/12/08 05:00:00+00,16:00:00,2007,DICIEMBRE,SABADO,2007/12/08 21:00:00+00,AV CIRCUNVALAR-CL 53 0,CHOQUE,CHAPINERO,1,CONDUCTOR,,,MASCULINO,32,CONDUCTOR
-74.143838157,4.601006493,31917,98570,711963600,2007/01/05 05:00:00+00,14:15:00,2007,ENERO,VIERNES,2007/01/05 19:15:00+00,AV BOYACA-CL 43A S 12,CHOQUE,KENNEDY,2,MOTOCICLISTA,,,MASCULINO,33,MOTOCICLISTA
-74.111516461,4.51114623900003,32580,98089,711902700,2007/01/05 05:00:00+00,09:00:00,2007,ENERO,VIERNES,2007/01/05 14:00:00+00,KR 1G-70B S ,CHOQUE,USME,1,CONDUCTOR,,,MASCULINO,25,CONDUCTOR
-74.1815661,4.60021249099998,33781,98017,711886900,2007/01/06 05:00:00+00,21:30:00,2007,ENERO,SABADO,2007/01/07 02:30:00+00,KR 77M-65 S ,CHOQUE,BOSA,1,MOTOCICLISTA,,,MASCULINO,38,MOTOCICLISTA
-74.187423151,4.61584041999998,34530,96794,711745400,2007/02/05 05:00:00+00,02:45:00,2007,FEBRERO,LUNES,2007/02/05 07:45:00+00,AV 1 DE MAYO-KR 82D ,CHOQUE,BOSA,1,MOTOCICLISTA,,,MASCULINO,21,MOTOCICLISTA
-74.131251294,4.66487514300002,36029,98945,711995400,2007/02/17 05:00:00+00,05:50:00,2007,FEBRERO,SABADO,2007/02/17 10:50:00+00,AV CIUDAD DE CALI-CL 20 50,CHOQUE,FONTIBON,1,MOTOCICLISTA,,,MASCULINO,28,MOTOCICLISTA
-74.098503626,4.66001251500001,36226,99714,712050200,2007/01/17 05:00:00+00,11:05:00,2007,ENERO,MIERCOLES,2007/01/17 16:05:00+00,AK 68-49A 47,OTRO,ENGATIVA,1,MOTOCICLISTA,,,MASCULINO,47,MOTOCICLISTA
-74.144558373,4.68051167900001,36299,99978,712072300,2007/01/20 05:00:00+00,21:40:00,2007,ENERO,SABADO,2007/01/21 02:40:00+00,AC 22-106 ,CHOQUE,FONTIBON,1,MOTOCICLISTA,,,MASCULINO,25,MOTOCICLISTA
-74.119662745,4.67892612100002,37001,99734,712052400,2007/01/18 05:00:00+00,20:10:00,2007,ENERO,JUEVES,2007/01/19 01:10:00+00,AV CIUDAD DE CALI-AV EL DORADO ,CHOQUE,FONTIBON,1,CONDUCTOR,,,MASCULINO,26,CONDUCTOR
